Date,Content,Video title,Video publish time,Duration,Watch time (hours)
2024-08-28,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2498
2024-08-29,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.5931
2024-08-30,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.4138
2024-08-31,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3121
2024-09-01,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.6386
2024-09-02,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6127
2024-09-03,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.5965
2024-09-04,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.4243
2024-09-05,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3019
2024-09-06,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3695
2024-09-07,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6352
2024-09-08,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.8096
2024-09-09,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3345
2024-09-10,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6545
2024-09-11,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.0308
2024-09-12,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.7424
2024-09-13,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6648
2024-09-14,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2713
2024-09-15,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.0845
2024-09-16,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0
2024-09-17,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3358
2024-09-18,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.8666
2024-09-19,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.259
2024-09-20,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.7914
2024-09-21,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3168
2024-09-22,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.558
2024-09-23,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.8146
2024-09-24,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.0213
2024-09-25,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3297
2024-09-26,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.4751
2024-09-27,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3521
2024-09-28,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.5833
2024-09-29,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.0084
2024-09-30,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.9841
2024-10-01,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2818
2024-10-02,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2294
2024-10-03,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6607
2024-10-04,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.0199
2024-10-05,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2472
2024-10-06,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.4076
2024-10-07,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2996
2024-10-08,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6829
2024-10-09,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.7968
2024-10-10,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.1752
2024-10-11,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.3904
2024-10-12,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6572
2024-10-13,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.0103
2024-10-14,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6392
2024-10-15,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.7872
2024-10-16,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2416
2024-10-17,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3804
2024-10-18,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.7071
2024-10-19,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2299
2024-10-20,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.9463
2024-10-21,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3828
2024-10-22,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.097
2024-10-23,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.2846
2024-10-24,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.0618
2024-10-25,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.4749
2024-10-26,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.276
2024-10-27,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.1754
2024-10-28,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.994
2024-10-29,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.4446
2024-10-30,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.8251
2024-10-31,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.7704
2024-11-01,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.7948
2024-11-02,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6341
2024-11-03,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.6309
2024-11-04,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.5021
2024-11-05,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2748
2024-11-06,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.7459
2024-11-07,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3039
2024-11-08,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.4753
2024-11-09,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.7472
2024-11-10,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.2687
2024-11-11,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.0565
2024-11-12,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.4167
2024-11-13,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.031
2024-11-14,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.0074
2024-11-15,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2424
2024-11-16,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.8612
2024-11-17,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.2261
2024-11-18,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.437
2024-11-19,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.821
2024-11-20,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2777
2024-11-21,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.25
2024-11-22,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.583
2024-11-23,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.1974
2024-11-24,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6023
2024-11-25,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3143
2024-11-26,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2947
2024-11-27,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.562
2024-11-28,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.0943
2024-11-29,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.1513
2024-11-30,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.4961
2024-12-01,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.8597
2024-12-02,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.515
2024-12-03,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2798
2024-12-04,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2718
2024-12-05,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2329
2024-12-06,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.181
2024-12-07,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2994
2024-12-08,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3922
2024-12-09,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.9764
2024-12-10,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.021
2024-12-11,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,1.0332
2024-12-12,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6443
2024-12-13,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.6091
2024-12-14,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2994
2024-12-15,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.4145
2024-12-16,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.0773
2024-12-17,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2965
2024-12-18,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.173
2024-12-19,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.357
2024-12-20,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.2952
2024-12-21,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.1365
2024-12-22,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.1812
2024-12-23,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.8933
2024-12-24,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.0514
2024-12-25,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.4748
2024-12-26,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.3614
2024-12-27,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.7384
2024-12-28,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.5126
2024-12-29,3D_BSQlBIr0,Use These Data Cleaning Helpers for R from the janitor package,"May 26, 2024",1035,0.1016
2023-12-31,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.9065
2024-01-01,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.7116
2024-01-02,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.0951
2024-01-03,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.0965
2024-01-04,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.1619
2024-01-05,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,2.967
2024-01-06,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.7768
2024-01-07,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.2037
2024-01-08,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.8858
2024-01-09,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.5105
2024-01-10,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.3647
2024-01-11,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.5367
2024-01-12,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.8507
2024-01-13,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.3357
2024-01-14,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.1192
2024-01-15,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,2.4485
2024-01-16,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.829
2024-01-17,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,2.4963
2024-01-18,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,3.1666
2024-01-19,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.317
2024-01-20,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.9148
2024-01-21,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.2833
2024-01-22,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,3.1022
2024-01-23,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.6495
2024-01-24,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.249
2024-01-25,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.211
2024-01-26,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.1448
2024-01-27,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.8142
2024-01-28,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.2641
2024-01-29,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.3802
2024-01-30,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.6764
2024-01-31,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.5139
2024-02-01,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.1547
2024-02-02,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.0371
2024-02-03,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.8083
2024-02-04,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,2.0116
2024-02-05,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.3219
